,crime_type,date,address
1942,Robbery,2019-03-02 00:00:00,200 BLOCK OF BUFFALO AVE
1943,Robbery,2019-03-02 00:00:00,ASTORIA BLVD STATION
1944,Robbery,2019-03-02 00:00:00,900 BLOCK OF SOUTHERN BLVD
1945,Robbery,2019-03-02 00:00:00,5500 BLOCK OF U.S. 9
1946,Robbery,2019-03-02 00:00:00,700 BLOCK OF NOBLE AVE
1947,Robbery,2019-03-02 00:00:00,
1948,Robbery,2019-03-02 00:00:00,3300 BLOCK OF 89TH ST
1949,Robbery,2019-03-02 00:00:00,ELDER AV
1950,Robbery,2019-03-02 00:00:00,700 BLOCK OF EAGLE AVE
1951,Robbery,2019-03-02 00:00:00,2000 BLOCK OF GRAND CONCOURSE
1952,Robbery,2019-03-02 00:00:00,700 BLOCK OF COURTLANDT AVE
1953,Robbery,2019-03-02 00:00:00,1400 BLOCK OF 3RD AVE
1954,Robbery,2019-03-01 00:00:00,NEREID AV/MURDOCK AV
1955,Robbery,2019-03-01 00:00:00,1800 BLOCK OF 86TH ST
1956,Robbery,2019-03-01 00:00:00,800 BLOCK OF FLATBUSH AVE
1957,Robbery,2019-03-01 00:00:00,SEDGWICK AV/FT INDEPENDENCE ST
1958,Robbery,2019-03-01 00:00:00,2900 BLOCK OF FREDERICK DOUGLASS BLVD
1959,Robbery,2019-03-01 00:00:00,1421A AMSTERDAM AVE
1960,Robbery,2019-03-01 00:00:00,3-51 ST NICHOLAS AVE
1961,Robbery,2019-03-01 00:00:00,DE KALB AV/MARCUS GARVEY BLVD
1962,Robbery,2019-03-01 00:00:00,79-08 CYPRESS AVE
1963,Robbery,2019-03-01 00:00:00,E 163 ST/TINTON AV
1964,Robbery,2019-03-01 00:00:00,800 BLOCK OF E 149TH ST
1965,Robbery,2019-03-01 00:00:00,6200 BLOCK OF BROADWAY
1966,Robbery,2019-03-01 00:00:00,800 BLOCK OF BELMONT AVE
1967,Robbery,2019-03-01 00:00:00,200 BLOCK OF MOTHER GASTON BLVD
1968,Robbery,2019-03-01 00:00:00,NEREID AV/MURDOCK AV
1969,Robbery,2019-03-01 00:00:00,1100 BLOCK OF DR MARTIN LUTHER KING JR BLVD
1970,Robbery,2019-03-01 00:00:00,900 BLOCK OF ROGERS PL
1971,Robbery,2019-03-01 00:00:00,6200 BLOCK OF 19TH AVE
1972,Robbery,2019-03-01 00:00:00,147-2 119TH AVE
1973,Robbery,2019-03-01 00:00:00,EUCLID AV STATION
1974,Robbery,2019-03-16 00:00:00,1100 BLOCK OF E GUN HILL RD
1975,Robbery,2019-03-16 00:00:00,W 145 ST/BROADWAY
1976,Robbery,2019-03-16 00:00:00,E 14 ST/AV A
1977,Robbery,2019-03-16 00:00:00,WILSON AV/GATES AV
1978,Robbery,2019-03-16 00:00:00,53-24 66TH ST
1979,Robbery,2019-03-16 00:00:00,6700 BLOCK OF 73RD PL
1980,Robbery,2019-03-16 00:00:00,2500 BLOCK OF 41ST AVE
1981,Robbery,2019-03-16 00:00:00,2100 BLOCK OF ADAM CLAYTON POWELL JR BLVD
1982,Robbery,2019-03-16 00:00:00,2900 BLOCK OF NOSTRAND AVE
1983,Robbery,2019-03-16 00:00:00,00 BLOCK OF ST/9 AV
1984,Robbery,2019-03-16 00:00:00,87-1 MIDLAND PKWY
1985,Robbery,2019-03-16 00:00:00,40-17 MAIN ST
1986,Robbery,2019-03-16 00:00:00,600 BLOCK OF CRESCENT ST
1987,Robbery,2019-03-16 00:00:00,3900 BLOCK OF 3RD AVE
1988,Robbery,2019-03-16 00:00:00,WEBSTER AV/E TREMONT AV
1989,Robbery,2019-03-16 00:00:00,1100 BLOCK OF E GUN HILL RD
1990,Robbery,2019-03-16 00:00:00,E 14 ST/AV A
1991,Robbery,2019-03-16 00:00:00,1700 BLOCK OF YORK AVE
1992,Robbery,2019-03-16 00:00:00,1100 BLOCK OF LIBERTY AVE
1993,Robbery,2019-03-16 00:00:00,WILSON AV/GATES AV
1994,Robbery,2019-03-16 00:00:00,200 BLOCK OF LOTT AVE
1995,Robbery,2019-03-16 00:00:00,W 106 ST/BROADWAY
1996,Robbery,2019-03-16 00:00:00,600 BLOCK OF 9TH AVE
1997,Robbery,2019-03-16 00:00:00,HYLAN BL/MIDLAND AV
1998,Robbery,2019-03-16 00:00:00,PROSPECT AV/HOME ST
1999,Robbery,2019-03-16 00:00:00,155-33 JAMAICA AVE
2000,Robbery,2019-03-16 00:00:00,400 BLOCK OF WATKINS ST
2001,Robbery,2019-03-16 00:00:00,3300 BLOCK OF 89TH ST
2002,Robbery,2019-03-15 00:00:00,400 BLOCK OF KINGS HWY
2003,Robbery,2019-03-15 00:00:00,00 BLOCK OF WILLOW ST
2004,Robbery,2019-03-15 00:00:00,LEAVE IT BETTER KIDS GARDEN GRAND AVE
2005,Robbery,2019-03-15 00:00:00,300 BLOCK OF E 30TH ST
2006,Robbery,2019-03-15 00:00:00,500 BLOCK OF WATKINS ST
2007,Robbery,2019-03-15 00:00:00,00 BLOCK OF REMSEN AVE
2008,Robbery,2019-03-15 00:00:00,400 BLOCK OF AUTUMN AVE
2009,Robbery,2019-03-15 00:00:00,1800 BLOCK OF MONROE AVE
2010,Robbery,2019-03-15 00:00:00,GRAND CONCOURSE/E 172 ST
2011,Robbery,2019-03-15 00:00:00,00 BLOCK OF WILLOW ST
2012,Robbery,2019-03-15 00:00:00,100 BLOCK OF S PORTLAND AVE
2013,Robbery,2019-03-15 00:00:00,900 BLOCK OF AVENUE C
2014,Robbery,2019-03-15 00:00:00,W LOTS AV/PENNSYLVANIA AV
2015,Robbery,2019-03-15 00:00:00,GUY R BREWER BL /119 AV
2016,Robbery,2019-03-15 00:00:00,200 BLOCK OF STUYVESANT AVE
2017,Robbery,2019-03-15 00:00:00,BROADWAY/W 84 ST
2018,Robbery,2019-03-15 00:00:00,134-4 35TH AVE
2019,Robbery,2019-03-15 00:00:00,3RD AVE
2020,Robbery,2019-03-15 00:00:00,100 BLOCK OF WELDON ST
2021,Robbery,2019-03-15 00:00:00,WESTCHESTER AV/ FTELEY AV
2022,Robbery,2019-03-15 00:00:00,E KINGSBRIDGE RD/E 192 ST
2023,Robbery,2019-03-15 00:00:00,400 BLOCK OF KINGS HWY
2024,Robbery,2019-03-15 00:00:00,100 BLOCK OF FORSYTH ST
2025,Robbery,2019-03-14 00:00:00,E 149 ST/BERGEN AV
2026,Robbery,2019-03-14 00:00:00,600 BLOCK OF SUTTER AVE
2027,Robbery,2019-03-14 00:00:00,1600 BLOCK OF GATES AVE
2028,Robbery,2019-03-14 00:00:00,00 BLOCK OF AV/86 ST
2029,Robbery,2019-03-14 00:00:00,4700 BLOCK OF NEW UTRECHT AVE
2030,Robbery,2019-03-14 00:00:00,UNION ST
2031,Robbery,2019-03-14 00:00:00,3700 BLOCK OF FREDERICK DOUGLASS BLVD
2032,Robbery,2019-03-14 00:00:00,700 BLOCK OF 5TH AVE
2033,Robbery,2019-03-14 00:00:00,7100 BLOCK OF 3RD AVE
2034,Robbery,2019-03-14 00:00:00,200 BLOCK OF DUMONT AVE
2035,Robbery,2019-03-14 00:00:00,1400 BLOCK OF JEROME AVE
2036,Robbery,2019-03-14 00:00:00,19000 BLOCK OF HOLLIS AVE
2037,Robbery,2019-03-14 00:00:00,SUTPHIN BLVD/ARCHER AV
2038,Robbery,2019-03-14 00:00:00,00 BLOCK OF SUTTER AVE
2039,Robbery,2019-03-14 00:00:00,NEREID AV/MURDOCK AV
2040,Robbery,2019-03-14 00:00:00,1300 BLOCK OF GRAND CONCOURSE
2041,Robbery,2019-03-14 00:00:00,00 BLOCK OF E 191ST ST
2042,Robbery,2019-03-14 00:00:00,157-19 65TH AVE
2043,Robbery,2019-03-14 00:00:00,GATES AVENUE STATION
2044,Robbery,2019-03-14 00:00:00,00 BLOCK OF AV/68 ST
2045,Robbery,2019-03-14 00:00:00,PENNSYLVANIA AV/STANLEY AV
2046,Robbery,2019-03-14 00:00:00,1400 BLOCK OF TOWNSEND AVE
2047,Robbery,2019-03-14 00:00:00,1000 BLOCK OF HERKIMER ST
2048,Robbery,2019-03-14 00:00:00,00 BLOCK OF ST NICHOLAS AVE
2049,Robbery,2019-03-14 00:00:00,
2050,Robbery,2019-03-13 00:00:00,700 BLOCK OF E 135TH ST
2051,Robbery,2019-03-13 00:00:00,00 BLOCK OF AV/10 ST
2052,Robbery,2019-03-13 00:00:00,FLATBUSH AV/EMPIRE BLVD
2053,Robbery,2019-03-13 00:00:00,E TREMONT AV/PROSPECT AV
2054,Robbery,2019-03-13 00:00:00,HUTCHINSON RIVER PKY/LAFAYETTE AV
2055,Robbery,2019-03-13 00:00:00,164-27 HIGHLAND AVE
2056,Robbery,2019-03-13 00:00:00,100 BLOCK OF UNIVERSITY PL
2057,Robbery,2019-03-13 00:00:00,200 BLOCK OF 3RD AVE
2058,Robbery,2019-03-13 00:00:00,W 116 ST/MALCOLM X BL
2059,Robbery,2019-03-13 00:00:00,219-14 145TH AVE
2060,Robbery,2019-03-13 00:00:00,200 BLOCK OF MILLER AVE
2061,Robbery,2019-03-13 00:00:00,700 BLOCK OF PUGSLEY AVE
2062,Robbery,2019-03-13 00:00:00,3700 BLOCK OF BROADWAY
2063,Robbery,2019-03-13 00:00:00,00 BLOCK OF W 182ND ST
2064,Robbery,2019-03-13 00:00:00,700 BLOCK OF E 135TH ST
2065,Robbery,2019-03-13 00:00:00,BROADWAY/MYRTLE AV
2066,Robbery,2019-03-13 00:00:00,14500 BLOCK OF 243RD ST
2067,Robbery,2019-03-13 00:00:00,1600 BLOCK OF PARK AVE
2068,Robbery,2019-03-13 00:00:00,1400 BLOCK OF BROADWAY
2069,Robbery,2019-03-13 00:00:00,2400 BLOCK OF ADAM CLAYTON POWELL JR BLVD
2070,Robbery,2019-03-13 00:00:00,2400 BLOCK OF AMSTERDAM AVE
2071,Robbery,2019-03-13 00:00:00,196-1 LINDEN BLVD
2072,Robbery,2019-03-13 00:00:00,3000 BLOCK OF AVENUE U
2073,Robbery,2019-03-13 00:00:00,UNIVERSITY AV/W TREMONT AV
2074,Robbery,2019-03-13 00:00:00,UNIVERSITY AV/W TREMONT AV
2075,Robbery,2019-03-13 00:00:00,17500 BLOCK OF ROCKAWAY BLVD
2076,Robbery,2019-03-12 00:00:00,1100 BLOCK OF PELHAM PKWY N
2077,Robbery,2019-03-12 00:00:00,100 BLOCK OF E 208TH ST
2078,Robbery,2019-03-12 00:00:00,1800 BLOCK OF 3RD AVE
2079,Robbery,2019-03-12 00:00:00,10400 BLOCK OF GLENWOOD RD
2080,Robbery,2019-03-12 00:00:00,1A E TREMONT AVE
2081,Robbery,2019-03-12 00:00:00,E GRAND ST
2082,Robbery,2019-03-12 00:00:00,400 BLOCK OF STUYVESANT AVE
2083,Robbery,2019-03-12 00:00:00,8200 BLOCK OF BROADWAY
2084,Robbery,2019-03-12 00:00:00,43-20 102ND ST
2085,Robbery,2019-03-12 00:00:00,700 BLOCK OF HENRY ST
2086,Robbery,2019-03-12 00:00:00,1000 BLOCK OF BLAKE AVE
2087,Robbery,2019-03-12 00:00:00,117-2 107TH AVE
2088,Robbery,2019-03-12 00:00:00,600 BLOCK OF WARING AVE
2089,Robbery,2019-03-12 00:00:00,1400 BLOCK OF TELLER AVE
2090,Robbery,2019-03-12 00:00:00,1-05 ASTORIA BLVD
2091,Robbery,2019-03-12 00:00:00,00 BLOCK OF E 116TH ST
2092,Robbery,2019-03-12 00:00:00,FULTON ST/WASHINGTON AV
2093,Robbery,2019-03-12 00:00:00,3500 BLOCK OF WHITE PLAINS RD
2094,Robbery,2019-03-12 00:00:00,1100 BLOCK OF BOSTON RD
2095,Robbery,2019-03-12 00:00:00,229B E TREMONT AVE
2096,Robbery,2019-03-12 00:00:00,MAIN ST/38 AV
2097,Robbery,2019-03-12 00:00:00,8900 BLOCK OF 37TH AVE
2098,Robbery,2019-03-12 00:00:00,41-1 48TH AVE
2099,Robbery,2019-03-12 00:00:00,PITKIN AV/OSBORN ST
2100,Robbery,2019-03-12 00:00:00,100 BLOCK OF AV/CROSS BAY BL
2101,Robbery,2019-03-12 00:00:00,00 BLOCK OF 32ND ST
2102,Robbery,2019-03-12 00:00:00,SOUTHERN BLVD/E 180 ST
2103,Robbery,2019-03-12 00:00:00,UTICA AVENUE SUBWAY STATION
2104,Robbery,2019-03-12 00:00:00,185-2 144TH AVE
2105,Robbery,2019-03-11 00:00:00,LORIMER ST
2106,Robbery,2019-03-11 00:00:00,00 BLOCK OF ELIZABETH ST
2107,Robbery,2019-03-11 00:00:00,600 BLOCK OF 8TH AVE
2108,Robbery,2019-03-11 00:00:00,900 BLOCK OF REV JAMES A POLITE AVE
2109,Robbery,2019-03-11 00:00:00,1000 BLOCK OF FOX ST
2110,Robbery,2019-03-11 00:00:00,200 BLOCK OF ST MARYS AVE
2111,Robbery,2019-03-11 00:00:00,900 BLOCK OF RICHMOND AVE
2112,Robbery,2019-03-11 00:00:00,100 BLOCK OF PORT RICHMOND AVE
2113,Robbery,2019-03-11 00:00:00,1800 BLOCK OF ANTHONY AVE
2114,Robbery,2019-03-11 00:00:00,100 BLOCK OF STREET STATION
2115,Robbery,2019-03-11 00:00:00,800 BLOCK OF BOYNTON AVE
2116,Robbery,2019-03-11 00:00:00,1600 BLOCK OF E 172ND ST
2117,Robbery,2019-03-11 00:00:00,MADISON ST/JEFFERSON ST
2118,Robbery,2019-03-11 00:00:00,300 BLOCK OF HERKIMER ST
2119,Robbery,2019-03-11 00:00:00,00 BLOCK OF ELIZABETH ST
2120,Robbery,2019-03-11 00:00:00,600 BLOCK OF W 204TH ST
2121,Robbery,2019-03-11 00:00:00,600 BLOCK OF ROSEDALE AVE
2122,Robbery,2019-03-11 00:00:00,1000 BLOCK OF FOX ST
2123,Robbery,2019-03-11 00:00:00,300 BLOCK OF E 116TH ST
2124,Robbery,2019-03-11 00:00:00,13-38 CENTRAL AVE
2125,Robbery,2019-03-11 00:00:00,2000 BLOCK OF TILLOTSON AVE
2126,Robbery,2019-03-11 00:00:00,PROSPECT AV/E 163 ST
2127,Robbery,2019-03-11 00:00:00,FREEMAN ST
2128,Robbery,2019-03-11 00:00:00,9100 BLOCK OF 37TH AVE
2129,Robbery,2019-03-11 00:00:00,218-94 99TH AVE
2130,Robbery,2019-03-11 00:00:00,5100 BLOCK OF CANAL ST
2131,Robbery,2019-03-11 00:00:00,LORIMER ST
2132,Robbery,2019-03-11 00:00:00,300 BLOCK OF ROEBLING ST
2133,Robbery,2019-03-11 00:00:00,200 BLOCK OF ALBANY AVE
2134,Robbery,2019-03-11 00:00:00,5100 BLOCK OF 7TH AVE
2135,Robbery,2019-03-11 00:00:00,2700 BLOCK OF FREDERICK DOUGLASS BLVD
2136,Robbery,2019-03-11 00:00:00,900 BLOCK OF E 165TH ST
2137,Robbery,2019-03-11 00:00:00,300 BLOCK OF 3RD AVE
2138,Robbery,2019-03-10 00:00:00,144-2 91ST AVE
2139,Robbery,2019-03-10 00:00:00,1100 BLOCK OF SHERMAN AVE
2140,Robbery,2019-03-10 00:00:00,NOSTRAND AV
2141,Robbery,2019-03-10 00:00:00,40-75 JUNCTION BLVD
2142,Robbery,2019-03-10 00:00:00,1100 BLOCK OF BLAKE AVE
2143,Robbery,2019-03-10 00:00:00,00 BLOCK OF E 183RD ST
2144,Robbery,2019-03-10 00:00:00,900 BLOCK OF MACE AVE
2145,Robbery,2019-03-10 00:00:00,100 BLOCK OF JOHN ST
2146,Robbery,2019-03-10 00:00:00,300 BLOCK OF WORTMAN AVE
2147,Robbery,2019-03-10 00:00:00,2300 BLOCK OF AMSTERDAM AVE
2148,Robbery,2019-03-10 00:00:00,300 BLOCK OF BLEECKER ST
2149,Robbery,2019-03-10 00:00:00,700 BLOCK OF FRANKLIN AVE
2150,Robbery,2019-03-10 00:00:00,600 BLOCK OF BRIGHTON BEACH AVE
2151,Robbery,2019-03-10 00:00:00,CANARSIE-ROCKAWAY PKWY
2152,Robbery,2019-03-10 00:00:00,900 BLOCK OF 52ND ST
2153,Robbery,2019-03-10 00:00:00,MORRIS PK AV/WHITE PLAINS RD
2154,Robbery,2019-03-10 00:00:00,ROCKAWAY AVE
2155,Robbery,2019-03-10 00:00:00,CROTONA AV/E TREMONT AV
2156,Robbery,2019-03-10 00:00:00,MADISON AV/E 121 ST
2157,Robbery,2019-03-10 00:00:00,900 BLOCK OF ALABAMA AVE
2158,Robbery,2019-03-10 00:00:00,600 BLOCK OF E 166TH ST
2159,Robbery,2019-03-09 00:00:00,HUNTS POINT AV/SOUTHERN BLVD
2160,Robbery,2019-03-09 00:00:00,13000 BLOCK OF WATER ST
2161,Robbery,2019-03-09 00:00:00,00 BLOCK OF 1ST AVENUE
2162,Robbery,2019-03-09 00:00:00,100 BLOCK OF ARLINGTON AVE
2163,Robbery,2019-03-09 00:00:00,00 BLOCK OF W 188TH ST
2164,Robbery,2019-03-09 00:00:00,200 BLOCK OF W 16TH ST
2165,Robbery,2019-03-09 00:00:00,2700 BLOCK OF PITKIN AVE
2166,Robbery,2019-03-09 00:00:00,4300 BLOCK OF BOYD AVE
2167,Robbery,2019-03-09 00:00:00,2500 BLOCK OF BROADWAY
2168,Robbery,2019-03-09 00:00:00,00 BLOCK OF ST/4 AV
2169,Robbery,2019-03-09 00:00:00,1200 BLOCK OF SUTTER AVE
2170,Robbery,2019-03-09 00:00:00,300 BLOCK OF VAN DUZER ST
2171,Robbery,2019-03-09 00:00:00,NOSTRAND AV/AV X
2172,Robbery,2019-03-09 00:00:00,66-2 BOOTH ST
2173,Robbery,2019-03-09 00:00:00,00 BLOCK OF 1ST AVENUE
2174,Robbery,2019-03-09 00:00:00,3100 BLOCK OF BROADWAY
2175,Robbery,2019-03-09 00:00:00,SEDGWICK AV/HARLEM RIVER BRIDGE
2176,Robbery,2019-03-09 00:00:00,225-06 139TH AVE
2177,Robbery,2019-03-09 00:00:00,90-33 153RD ST
2178,Robbery,2019-03-09 00:00:00,HEATH AV/SUMMIT PL
2179,Robbery,2019-03-09 00:00:00,300 BLOCK OF MORRIS AVE
2180,Robbery,2019-03-09 00:00:00,4900 BLOCK OF 7TH AVE
2181,Robbery,2019-03-09 00:00:00,NOSTRAND AV
2182,Robbery,2019-03-22 00:00:00,400 BLOCK OF STUYVESANT AVE
2183,Robbery,2019-03-22 00:00:00,RYAWA AV/HALLECK ST
2184,Robbery,2019-03-22 00:00:00,1100 BLOCK OF 5TH AVE
2185,Robbery,2019-03-22 00:00:00,2100 BLOCK OF BUSSING AVE
2186,Robbery,2019-03-22 00:00:00,200 BLOCK OF MARCUS GARVEY BLVD
2187,Robbery,2019-03-22 00:00:00,202-18 ROCKY HILL RD
2188,Robbery,2019-03-22 00:00:00,9800 BLOCK OF 37TH AVE
2189,Robbery,2019-03-22 00:00:00,200 BLOCK OF KNICKERBOCKER AVE
2190,Robbery,2019-03-22 00:00:00,00 BLOCK OF W 197TH ST
2191,Robbery,2019-03-22 00:00:00,2200 BLOCK OF ANDREWS AVE N
2192,Robbery,2019-03-22 00:00:00,1400 BLOCK OF PROSPECT AVE
2193,Robbery,2019-03-22 00:00:00,E TREMONT AV/ST RAYMONDS AV
2194,Robbery,2019-03-22 00:00:00,00 BLOCK OF W 174TH ST
2195,Robbery,2019-03-22 00:00:00,1200 BLOCK OF SENECA AVE
2196,Robbery,2019-03-22 00:00:00,LONGWOOD AV
2197,Robbery,2019-03-22 00:00:00,1900 BLOCK OF ADAM CLAYTON POWELL JR BLVD
2198,Robbery,2019-03-22 00:00:00,9300 BLOCK OF CHURCH AVE
2199,Robbery,2019-03-22 00:00:00,400 BLOCK OF STUYVESANT AVE
2200,Robbery,2019-03-22 00:00:00,600 BLOCK OF BERRIMAN ST
2201,Robbery,2019-03-22 00:00:00,5500 BLOCK OF CHURCH AVE
2202,Robbery,2019-03-22 00:00:00,1100 BLOCK OF 5TH AVE
2203,Robbery,2019-03-22 00:00:00,50-45 102ND ST
2204,Robbery,2019-03-22 00:00:00,6000 BLOCK OF ROOSEVELT AVE
2205,Robbery,2019-03-22 00:00:00,200 BLOCK OF E FORDHAM RD
2206,Robbery,2019-03-22 00:00:00,1000 BLOCK OF E 229TH ST
2207,Robbery,2019-03-22 00:00:00,800 BLOCK OF CROTONA PARK N
2208,Robbery,2019-03-22 00:00:00,2100 BLOCK OF BUSSING AVE
2209,Robbery,2019-03-22 00:00:00,800 BLOCK OF W 190TH ST
2210,Robbery,2019-03-22 00:00:00,ST MARKS PL/2 AV
2211,Robbery,2019-03-22 00:00:00,100 BLOCK OF HIGHLAND BLVD
2212,Robbery,2019-03-22 00:00:00,100 BLOCK OF BUSHWICK AVE
2213,Robbery,2019-03-22 00:00:00,100 BLOCK OF W 3RD ST
2214,Robbery,2019-03-22 00:00:00,133-02 41ST RD
2215,Robbery,2019-03-22 00:00:00,200 BLOCK OF 8TH AVE
2216,Robbery,2019-03-22 00:00:00,201-1 MURDOCK AVE
2217,Robbery,2019-03-22 00:00:00,400 BLOCK OF CENTRAL AVE
2218,Robbery,2019-03-22 00:00:00,1000 BLOCK OF BELMONT AVE
2219,Robbery,2019-03-21 00:00:00,200 BLOCK OF WILLIS AVE
2220,Robbery,2019-03-21 00:00:00,100 BLOCK OF W 183RD ST
2221,Robbery,2019-03-21 00:00:00,100 BLOCK OF W 183RD ST
2222,Robbery,2019-03-21 00:00:00,2400 BLOCK OF JEROME AVE
2223,Robbery,2019-03-21 00:00:00,6400 BLOCK OF 14TH AVE
2224,Robbery,2019-03-21 00:00:00,499-401 56TH ST
2225,Robbery,2019-03-21 00:00:00,3300 BLOCK OF FARRINGTON ST
2226,Robbery,2019-03-21 00:00:00,00 BLOCK OF E 170TH ST
2227,Robbery,2019-03-21 00:00:00,BROADWAY/BOERUM ST
2228,Robbery,2019-03-21 00:00:00,300 BLOCK OF E 111TH ST
2229,Robbery,2019-03-21 00:00:00,3300 BLOCK OF NEWTOWN AVE
2230,Robbery,2019-03-21 00:00:00,300 BLOCK OF 86TH ST
2231,Robbery,2019-03-21 00:00:00,500 BLOCK OF RUTLAND RD
2232,Robbery,2019-03-21 00:00:00,FULTON ST/TROY AV
2233,Robbery,2019-03-21 00:00:00,HAMPTON ST/ELMHURST AV
2234,Robbery,2019-03-21 00:00:00,800 BLOCK OF HUNTS POINT AVE
2235,Robbery,2019-03-21 00:00:00,800 BLOCK OF WASHINGTON ST
2236,Robbery,2019-03-21 00:00:00,00 BLOCK OF ST/27 AV
2237,Robbery,2019-03-21 00:00:00,57-63 LAWRENCE ST
2238,Robbery,2019-03-21 00:00:00,ATLANTIC AV/CLINTON ST
2239,Robbery,2019-03-21 00:00:00,600 BLOCK OF SOUTHERN BLVD
2240,Robbery,2019-03-21 00:00:00,100 BLOCK OF W 176TH ST
2241,Robbery,2019-03-21 00:00:00,4700 BLOCK OF 5TH AVE
2242,Robbery,2019-03-21 00:00:00,80-28 37TH AVE
2243,Robbery,2019-03-21 00:00:00,200 BLOCK OF WYCKOFF AVE
2244,Robbery,2019-03-21 00:00:00,1300 BLOCK OF PENNSYLVANIA AVE
2245,Robbery,2019-03-20 00:00:00,W 181 ST/ST NICHOLAS AV
2246,Robbery,2019-03-20 00:00:00,5900 BLOCK OF CHURCH AVE
2247,Robbery,2019-03-20 00:00:00,BEVERLY RD
2248,Robbery,2019-03-20 00:00:00,57-02 79TH AVE
2249,Robbery,2019-03-20 00:00:00,300 BLOCK OF 3RD AVE
2250,Robbery,2019-03-20 00:00:00,MORRIS AV/E 166 ST
2251,Robbery,2019-03-20 00:00:00,400 BLOCK OF FRANKLIN AVE
2252,Robbery,2019-03-20 00:00:00,33-01 146TH ST
2253,Robbery,2019-03-20 00:00:00,2800 BLOCK OF JEROME AVE
2254,Robbery,2019-03-20 00:00:00,00 BLOCK OF STANTON CT
2255,Robbery,2019-03-20 00:00:00,1000 BLOCK OF SUMMIT AVE
2256,Robbery,2019-03-20 00:00:00,400 BLOCK OF EDGECOMBE AVE
2257,Robbery,2019-03-20 00:00:00,00 BLOCK OF W 102ND ST
2258,Robbery,2019-03-20 00:00:00,00 BLOCK OF ST/14 AV
2259,Robbery,2019-03-20 00:00:00,400 BLOCK OF IRVING AVE
2260,Robbery,2019-03-20 00:00:00,3200 BLOCK OF 137TH ST
2261,Robbery,2019-03-20 00:00:00,PARK ROW/ST JAMES PL
2262,Robbery,2019-03-20 00:00:00,108-52 LIVERPOOL ST
2263,Robbery,2019-03-20 00:00:00,1500 BLOCK OF PITKIN AVE
2264,Robbery,2019-03-19 00:00:00,168-04 GOTHIC DR
2265,Robbery,2019-03-19 00:00:00,BOSTON RD/EASTCHESTER RD
2266,Robbery,2019-03-19 00:00:00,4600 BLOCK OF FORT HAMILTON PKWY
2267,Robbery,2019-03-19 00:00:00,33-01 143RD ST
2268,Robbery,2019-03-19 00:00:00,200 BLOCK OF BERRY ST
2269,Robbery,2019-03-19 00:00:00,224-2 95TH AVE
2270,Robbery,2019-03-19 00:00:00,5400 BLOCK OF 6TH AVE
2271,Robbery,2019-03-19 00:00:00,00 BLOCK OF ST/FT HAMILTON PY
2272,Robbery,2019-03-19 00:00:00,168-02 91ST AVE
2273,Robbery,2019-03-19 00:00:00,17900 BLOCK OF UNION TPKE
2274,Robbery,2019-03-19 00:00:00,W 72 ST/BROADWAY
2275,Robbery,2019-03-19 00:00:00,2500 BLOCK OF BROADWAY
2276,Robbery,2019-03-19 00:00:00,00 BLOCK OF ST-WOODSIDE
2277,Robbery,2019-03-19 00:00:00,KINGSBRIDGE RD STATION
2278,Robbery,2019-03-19 00:00:00,167-04 GOTHIC DR
2279,Robbery,2019-03-19 00:00:00,ROOSEVELT AV/78 ST
2280,Robbery,2019-03-19 00:00:00,800 BLOCK OF UNION AVE
2281,Robbery,2019-03-19 00:00:00,1500 BLOCK OF EDWARD L GRANT HWY
2282,Robbery,2019-03-19 00:00:00,78-1 37TH AVE
2283,Robbery,2019-03-19 00:00:00,00 BLOCK OF LOTT AVE
2284,Robbery,2019-03-19 00:00:00,160-05 CROSS BAY BLVD
2285,Robbery,2019-03-19 00:00:00,AV X / BROWN ST
2286,Robbery,2019-03-19 00:00:00,NOSTRAND AV
2287,Robbery,2019-03-19 00:00:00,HEATH AV/SUMMIT PL
2288,Robbery,2019-03-19 00:00:00,W 125 ST/ADAM C POWELL BL
2289,Robbery,2019-03-19 00:00:00,2400 BLOCK OF BROADWAY
2290,Robbery,2019-03-19 00:00:00,JAMAICA AV/165 ST
2291,Robbery,2019-03-18 00:00:00,800 BLOCK OF AMSTERDAM AVE
2292,Robbery,2019-03-18 00:00:00,800 BLOCK OF AMSTERDAM AVE
2293,Robbery,2019-03-18 00:00:00,200 BLOCK OF 7TH AVE
2294,Robbery,2019-03-18 00:00:00,800 BLOCK OF AMSTERDAM AVE
2295,Robbery,2019-03-18 00:00:00,FRED DOUGLASS BL/W 155 ST
2296,Robbery,2019-03-18 00:00:00,00 BLOCK OF ST-BOYD AV STATION
2297,Robbery,2019-03-18 00:00:00,GREENE AV/FULTON ST
2298,Robbery,2019-03-18 00:00:00,PROSPECT AV
2299,Robbery,2019-03-18 00:00:00,CENTRAL PK N/CENTRAL PK W
2300,Robbery,2019-03-18 00:00:00,CHAMBERS STREET STATION
2301,Robbery,2019-03-18 00:00:00,CORONA AV/90 ST
2302,Robbery,2019-03-18 00:00:00,100 BLOCK OF AV/257 ST
2303,Robbery,2019-03-18 00:00:00,00 BLOCK OF MORGAN AVE
2304,Robbery,2019-03-18 00:00:00,WEBSTER AV/E 204 ST
2305,Robbery,2019-03-18 00:00:00,2825A MILES AVE
2306,Robbery,2019-03-18 00:00:00,00 BLOCK OF ST/38 AV
2307,Robbery,2019-03-18 00:00:00,6000 BLOCK OF FORT HAMILTON PKWY
